Equipa:Boavista FC,1903-08-01
Jogo:Gil Vicente FC,Moreirense FC,0,3,2021-03-31,39,38,5,50,3,6,44,13,43,7,9,38->30,39->16,44->23,4,47,35,2,36,39,14,43,5,32,50,2->27,32->1,27->34
Jogo:CD Tondela,Portimonense SC,2,2,2021-02-27,20,9,25,36,40,49,34,6,5,47,35,20->14,35->19,36->11,44,29,12,28,34,7,38,42,33,4,2,2->37,38->45,29->47
Jogo:Sporting CP,Vitória de Guimarães,1,2,2021-01-25,29,38,41,43,48,47,10,31,32,33,36,41->23,23->46,29->1,18,3,31,39,42,8,26,43,50,33,28,43->10,39->4,28->7
Jogo:SC Braga,CD Aves,1,3,2021-02-03,20,42,8,44,16,25,4,26,50,35,37,20->47,25->31,42->10,2,1,40,16,25,49,41,17,14,33,36,25->42,1->23,23->12
Jogo:SC Braga,Clube Sport Marítimo,0,3,2021-02-02,20,42,8,44,16,25,4,26,50,35,37,20->47,8->40,42->38,33,19,49,6,31,45,10,29,32,4,28,19->13,6->23,23->37
Jogo:FC Porto,Os Belenenses,2,1,2021-01-05,36,26,11,7,37,48,15,14,43,28,32,36->4,4->49,32->5,11,4,30,1,9,22,5,50,12,37,27,37->35,11->39,50->29
Jogo:FC Porto,Famalicão,2,1,2021-03-23,36,26,11,7,37,48,15,14,43,28,32,36->3,3->4,32->5,21,32,5,6,41,45,12,22,48,28,3,21->18,32->4,12->15
Jogo:Famalicão,Rio Ave FC,0,1,2021-02-15,21,32,5,6,41,45,12,22,48,28,3,48->31,21->38,45->15,8,7,1,4,40,25,31,26,13,22,43,4->16,8->18,31->38
Jogo:SL Benfica,CD Aves,0,0,2021-01-20,36,23,1,48,16,50,15,11,17,22,39,39->43,36->34,22->40,2,1,40,16,25,49,41,17,14,33,36,25->28,17->45,1->42
Jogo:Clube Sport Marítimo,Vitória de Guimarães,2,1,2021-02-17,33,19,49,6,31,45,10,29,32,4,28,49->40,19->13,32->42,18,3,31,39,42,8,26,43,50,33,28,3->16,28->30,33->7
Jogo:Rio Ave FC,Vitória de Guimarães,0,2,2021-02-23,8,7,1,4,40,25,31,26,13,22,43,1->47,4->16,7->45,18,3,31,39,42,8,26,43,50,33,28,33->30,18->20,31->4
Jogo:Boavista FC,FC Porto,2,1,2021-03-09,43,30,1,22,33,11,38,31,39,6,12,39->9,6->20,20->4,36,26,11,7,37,48,15,14,43,28,32,36->4,26->23,37->20
Jogo:Os Belenenses,Vitória de Guimarães,3,1,2021-04-01,11,4,30,1,9,22,5,50,12,37,27,30->10,27->35,1->47,18,3,31,39,42,8,26,43,50,33,28,42->47,3->38,26->10
Jogo:Gil Vicente FC,Clube Sport Marítimo,1,1,2021-04-06,39,38,5,50,3,6,44,13,43,7,9,3->30,5->48,6->23,33,19,49,6,31,45,10,29,32,4,28,33->48,6->23,32->42
Jogo:Boavista FC,Sporting CP,1,3,2021-01-01,43,30,1,22,33,11,38,31,39,6,12,38->34,11->9,30->47,29,38,41,43,48,47,10,31,32,33,36,41->23,43->14,23->7
Jogo:Famalicão,Clube Sport Marítimo,2,0,2021-01-18,21,32,5,6,41,45,12,22,48,28,3,5->42,21->38,45->36,33,19,49,6,31,45,10,29,32,4,28,32->26,49->23,19->13
Jogo:CD Tondela,Boavista FC,3,2,2021-01-07,20,9,25,36,40,49,34,6,5,47,35,35->28,36->11,25->46,43,30,1,22,33,11,38,31,39,6,12,6->4,12->20,1->37
Jogo:SC Braga,Portimonense SC,2,2,2021-04-03,20,42,8,44,16,25,4,26,50,35,37,44->40,40->7,20->22,44,29,12,28,34,7,38,42,33,4,2,29->47,2->25,7->9
Jogo:SL Benfica,Vitória de Setúbal,3,1,2021-04-04,36,23,1,48,16,50,15,11,17,22,39,15->5,48->38,39->40,3,38,15,9,5,43,28,17,47,11,48,48->12,28->7,5->1
Jogo:CD Aves,FC Porto,2,2,2021-03-05,2,1,40,16,25,49,41,17,14,33,36,33->13,2->22,14->45,36,26,11,7,37,48,15,14,43,28,32,11->30,28->5,37->20
Jogo:Vitória de Guimarães,Vitória de Setúbal,2,3,2021-01-27,18,3,31,39,42,8,26,43,50,33,28,33->30,3->38,30->41,3,38,15,9,5,43,28,17,47,11,48,9->23,43->35,17->7
Jogo:Sporting CP,Boavista FC,1,2,2021-01-07,29,38,41,43,48,47,10,31,32,33,36,43->7,7->14,29->27,43,30,1,22,33,11,38,31,39,6,12,39->34,43->3,30->47
Jogo:Vitória de Setúbal,Moreirense FC,0,1,2021-01-14,3,38,15,9,5,43,28,17,47,11,48,38->1,47->8,8->2,4,47,35,2,36,39,14,43,5,32,50,43->0,50->1,35->24
Jogo:Moreirense FC,FC Paços de Ferreira,0,0,2021-03-09,4,47,35,2,36,39,14,43,5,32,50,5->0,2->24,50->1,36,29,13,19,42,1,50,22,8,17,0,42->11,36->10,10->23
Jogo:Vitória de Setúbal,FC Paços de Ferreira,3,0,2021-01-25,3,38,15,9,5,43,28,17,47,11,48,38->1,48->12,15->23,36,29,13,19,42,1,50,22,8,17,0,8->24,1->46,19->4
Jogo:Boavista FC,Gil Vicente FC,3,1,2021-01-11,43,30,1,22,33,11,38,31,39,6,12,38->34,30->47,6->20,39,38,5,50,3,6,44,13,43,7,9,38->40,39->16,50->48
Jogo:CD Aves,Moreirense FC,3,3,2021-02-25,2,1,40,16,25,49,41,17,14,33,36,36->13,17->31,25->43,4,47,35,2,36,39,14,43,5,32,50,43->3,35->27,27->34
Jogo:Vitória de Guimarães,Os Belenenses,5,1,2021-04-05,18,3,31,39,42,8,26,43,50,33,28,33->41,3->38,38->47,11,4,30,1,9,22,5,50,12,37,27,11->39,1->47,47->10
Jogo:Vitória de Guimarães,Gil Vicente FC,3,0,2021-04-05,18,3,31,39,42,8,26,43,50,33,28,39->4,28->41,42->47,39,38,5,50,3,6,44,13,43,7,9,3->40,13->23,7->25
Jogo:Clube Sport Marítimo,FC Paços de Ferreira,1,1,2021-03-17,33,19,49,6,31,45,10,29,32,4,28,33->48,32->43,49->37,36,29,13,19,42,1,50,22,8,17,0,1->46,42->11,17->44
Jogo:SL Benfica,Boavista FC,2,3,2021-01-21,36,23,1,48,16,50,15,11,17,22,39,36->12,39->30,48->38,43,30,1,22,33,11,38,31,39,6,12,43->25,33->47,39->9
Jogo:Rio Ave FC,Os Belenenses,3,2,2021-04-02,8,7,1,4,40,25,31,26,13,22,43,26->38,1->16,25->33,11,4,30,1,9,22,5,50,12,37,27,27->35,30->10,27->46
Jogo:FC Porto,CD Tondela,0,1,2021-03-12,36,26,11,7,37,48,15,14,43,28,32,36->3,28->5,26->50,20,9,25,36,40,49,34,6,5,47,35,34->42,36->11,20->14
Jogo:SL Benfica,Portimonense SC,3,4,2021-04-09,36,23,1,48,16,50,15,11,17,22,39,50->46,22->43,39->40,44,29,12,28,34,7,38,42,33,4,2,33->45,34->47,42->14
Jogo:SC Braga,Vitória de Setúbal,4,3,2021-04-02,20,42,8,44,16,25,4,26,50,35,37,8->40,20->47,42->38,3,38,15,9,5,43,28,17,47,11,48,28->35,15->23,35->7
Jogo:Moreirense FC,Vitória de Guimarães,1,1,2021-02-12,4,47,35,2,36,39,14,43,5,32,50,32->37,35->34,5->0,18,3,31,39,42,8,26,43,50,33,28,33->7,7->41,39->4
Jogo:SC Braga,Os Belenenses,1,1,2021-04-07,20,42,8,44,16,25,4,26,50,35,37,35->23,16->38,26->31,11,4,30,1,9,22,5,50,12,37,27,27->46,1->10,22->13
Jogo:Vitória de Guimarães,Sporting CP,0,0,2021-01-13,18,3,31,39,42,8,26,43,50,33,28,28->41,33->7,7->30,29,38,41,43,48,47,10,31,32,33,36,36->34,41->23,23->7
Jogo:SL Benfica,Os Belenenses,1,2,2021-02-08,36,23,1,48,16,50,15,11,17,22,39,50->5,16->3,39->40,11,4,30,1,9,22,5,50,12,37,27,1->47,11->0,12->13
Jogo:FC Porto,Vitória de Guimarães,1,2,2021-03-28,36,26,11,7,37,48,15,14,43,28,32,36->3,37->50,3->4,18,3,31,39,42,8,26,43,50,33,28,28->41,3->38,42->16
Jogo:Moreirense FC,Sporting CP,1,0,2021-01-23,4,47,35,2,36,39,14,43,5,32,50,4->30,50->1,47->21,29,38,41,43,48,47,10,31,32,33,36,41->46,29->1,33->34
Jogo:Vitória de Setúbal,Rio Ave FC,1,0,2021-01-16,3,38,15,9,5,43,28,17,47,11,48,15->23,43->8,5->13,8,7,1,4,40,25,31,26,13,22,43,31->38,40->15,15->45
Jogo:SL Benfica,SC Braga,0,4,2021-01-22,36,23,1,48,16,50,15,11,17,22,39,48->38,50->5,36->34,20,42,8,44,16,25,4,26,50,35,37,8->7,35->23,20->47
Jogo:Rio Ave FC,CD Aves,3,3,2021-02-22,8,7,1,4,40,25,31,26,13,22,43,40->15,22->14,4->16,2,1,40,16,25,49,41,17,14,33,36,2->22,1->43,14->45
Jogo:CD Aves,SL Benfica,1,2,2021-01-14,2,1,40,16,25,49,41,17,14,33,36,36->13,49->45,45->31,36,23,1,48,16,50,15,11,17,22,39,36->12,11->5,15->46
Jogo:Gil Vicente FC,Sporting CP,1,3,2021-01-06,39,38,5,50,3,6,44,13,43,7,9,50->48,44->20,3->19,29,38,41,43,48,47,10,31,32,33,36,33->34,43->7,31->25
Jogo:FC Paços de Ferreira,Vitória de Setúbal,2,2,2021-01-16,36,29,13,19,42,1,50,22,8,17,0,36->23,1->24,23->10,3,38,15,9,5,43,28,17,47,11,48,38->1,47->35,3->30
